city_name,category,week_beginning,holiday_in_week,actual_crimes
"Austin, TX",serious assaults in public,2016-08-01,FALSE,47
"Austin, TX",serious assaults in public,2016-08-08,FALSE,70
"Austin, TX",serious assaults in public,2016-08-15,FALSE,58
"Austin, TX",serious assaults in public,2016-08-22,FALSE,46
"Austin, TX",serious assaults in public,2016-08-29,FALSE,54
"Austin, TX",serious assaults in public,2016-09-05,TRUE,70
"Austin, TX",serious assaults in public,2016-09-12,FALSE,65
"Austin, TX",serious assaults in public,2016-09-19,FALSE,73
"Austin, TX",serious assaults in public,2016-09-26,FALSE,70
"Austin, TX",serious assaults in public,2016-10-03,FALSE,67
"Austin, TX",serious assaults in public,2016-10-10,FALSE,78
"Austin, TX",serious assaults in public,2016-10-17,FALSE,71
"Austin, TX",serious assaults in public,2016-10-24,FALSE,54
"Austin, TX",serious assaults in public,2016-10-31,FALSE,71
"Austin, TX",serious assaults in public,2016-11-07,FALSE,58
"Austin, TX",serious assaults in public,2016-11-14,FALSE,58
"Austin, TX",serious assaults in public,2016-11-21,TRUE,57
"Austin, TX",serious assaults in public,2016-11-28,FALSE,60
"Austin, TX",serious assaults in public,2016-12-05,FALSE,41
"Austin, TX",serious assaults in public,2016-12-12,FALSE,57
"Austin, TX",serious assaults in public,2016-12-19,FALSE,52
"Austin, TX",serious assaults in public,2016-12-26,TRUE,84
"Austin, TX",serious assaults in public,2017-01-02,TRUE,52
"Austin, TX",serious assaults in public,2017-01-09,FALSE,68
"Austin, TX",serious assaults in public,2017-01-16,TRUE,61
"Austin, TX",serious assaults in public,2017-01-23,FALSE,53
"Austin, TX",serious assaults in public,2017-01-30,FALSE,63
"Austin, TX",serious assaults in public,2017-02-06,FALSE,67
"Austin, TX",serious assaults in public,2017-02-13,FALSE,57
"Austin, TX",serious assaults in public,2017-02-20,TRUE,61
"Austin, TX",serious assaults in public,2017-02-27,FALSE,75
"Austin, TX",serious assaults in public,2017-03-06,FALSE,72
"Austin, TX",serious assaults in public,2017-03-13,FALSE,81
"Austin, TX",serious assaults in public,2017-03-20,FALSE,79
"Austin, TX",serious assaults in public,2017-03-27,FALSE,68
"Austin, TX",serious assaults in public,2017-04-03,FALSE,66
"Austin, TX",serious assaults in public,2017-04-10,TRUE,69
"Austin, TX",serious assaults in public,2017-04-17,FALSE,67
"Austin, TX",serious assaults in public,2017-04-24,FALSE,68
"Austin, TX",serious assaults in public,2017-05-01,FALSE,69
"Austin, TX",serious assaults in public,2017-05-08,FALSE,60
"Austin, TX",serious assaults in public,2017-05-15,FALSE,82
"Austin, TX",serious assaults in public,2017-05-22,FALSE,77
"Austin, TX",serious assaults in public,2017-05-29,TRUE,73
"Austin, TX",serious assaults in public,2017-06-05,FALSE,76
"Austin, TX",serious assaults in public,2017-06-12,FALSE,71
"Austin, TX",serious assaults in public,2017-06-19,FALSE,77
"Austin, TX",serious assaults in public,2017-06-26,FALSE,78
"Austin, TX",serious assaults in public,2017-07-03,TRUE,72
"Austin, TX",serious assaults in public,2017-07-10,FALSE,74
"Austin, TX",serious assaults in public,2017-07-17,FALSE,64
"Austin, TX",serious assaults in public,2017-07-24,FALSE,80
"Austin, TX",serious assaults in public,2017-07-31,FALSE,77
"Austin, TX",serious assaults in public,2017-08-07,FALSE,61
"Austin, TX",serious assaults in public,2017-08-14,FALSE,66
"Austin, TX",serious assaults in public,2017-08-21,FALSE,51
"Austin, TX",serious assaults in public,2017-08-28,FALSE,78
"Austin, TX",serious assaults in public,2017-09-04,TRUE,74
"Austin, TX",serious assaults in public,2017-09-11,FALSE,71
"Austin, TX",serious assaults in public,2017-09-18,FALSE,60
"Austin, TX",serious assaults in public,2017-09-25,FALSE,52
"Austin, TX",serious assaults in public,2017-10-02,FALSE,63
"Austin, TX",serious assaults in public,2017-10-09,FALSE,75
"Austin, TX",serious assaults in public,2017-10-16,FALSE,70
"Austin, TX",serious assaults in public,2017-10-23,FALSE,41
"Austin, TX",serious assaults in public,2017-10-30,FALSE,69
"Austin, TX",serious assaults in public,2017-11-06,FALSE,77
"Austin, TX",serious assaults in public,2017-11-13,FALSE,58
"Austin, TX",serious assaults in public,2017-11-20,TRUE,53
"Austin, TX",serious assaults in public,2017-11-27,FALSE,50
"Austin, TX",serious assaults in public,2017-12-04,FALSE,60
"Austin, TX",serious assaults in public,2017-12-11,FALSE,42
"Austin, TX",serious assaults in public,2017-12-18,FALSE,47
"Austin, TX",serious assaults in public,2017-12-25,TRUE,53
"Austin, TX",serious assaults in public,2018-01-01,TRUE,48
"Austin, TX",serious assaults in public,2018-01-08,FALSE,48
"Austin, TX",serious assaults in public,2018-01-15,TRUE,44
"Austin, TX",serious assaults in public,2018-01-22,FALSE,57
"Austin, TX",serious assaults in public,2018-01-29,FALSE,63
"Austin, TX",serious assaults in public,2018-02-05,FALSE,36
"Austin, TX",serious assaults in public,2018-02-12,FALSE,61
"Austin, TX",serious assaults in public,2018-02-19,TRUE,52
"Austin, TX",serious assaults in public,2018-02-26,FALSE,62
"Austin, TX",serious assaults in public,2018-03-05,FALSE,64
"Austin, TX",serious assaults in public,2018-03-12,FALSE,76
"Austin, TX",serious assaults in public,2018-03-19,FALSE,70
"Austin, TX",serious assaults in public,2018-03-26,TRUE,65
"Austin, TX",serious assaults in public,2018-04-02,FALSE,67
"Austin, TX",serious assaults in public,2018-04-09,FALSE,57
"Austin, TX",serious assaults in public,2018-04-16,FALSE,66
"Austin, TX",serious assaults in public,2018-04-23,FALSE,60
"Austin, TX",serious assaults in public,2018-04-30,FALSE,71
"Austin, TX",serious assaults in public,2018-05-07,FALSE,62
"Austin, TX",serious assaults in public,2018-05-14,FALSE,67
"Austin, TX",serious assaults in public,2018-05-21,FALSE,69
"Austin, TX",serious assaults in public,2018-05-28,TRUE,89
"Austin, TX",serious assaults in public,2018-06-04,FALSE,72
"Austin, TX",serious assaults in public,2018-06-11,FALSE,59
"Austin, TX",serious assaults in public,2018-06-18,FALSE,62
"Austin, TX",serious assaults in public,2018-06-25,FALSE,89
"Austin, TX",serious assaults in public,2018-07-02,TRUE,81
"Austin, TX",serious assaults in public,2018-07-09,FALSE,64
"Austin, TX",serious assaults in public,2018-07-16,FALSE,58
"Austin, TX",serious assaults in public,2018-07-23,FALSE,76
"Austin, TX",serious assaults in public,2018-07-30,FALSE,54
"Austin, TX",serious assaults in public,2018-08-06,FALSE,49
"Austin, TX",serious assaults in public,2018-08-13,FALSE,72
"Austin, TX",serious assaults in public,2018-08-20,FALSE,71
"Austin, TX",serious assaults in public,2018-08-27,FALSE,61
"Austin, TX",serious assaults in public,2018-09-03,TRUE,64
"Austin, TX",serious assaults in public,2018-09-10,FALSE,61
"Austin, TX",serious assaults in public,2018-09-17,FALSE,54
"Austin, TX",serious assaults in public,2018-09-24,FALSE,53
"Austin, TX",serious assaults in public,2018-10-01,FALSE,67
"Austin, TX",serious assaults in public,2018-10-08,FALSE,61
"Austin, TX",serious assaults in public,2018-10-15,FALSE,69
"Austin, TX",serious assaults in public,2018-10-22,FALSE,53
"Austin, TX",serious assaults in public,2018-10-29,FALSE,70
"Austin, TX",serious assaults in public,2018-11-05,FALSE,59
"Austin, TX",serious assaults in public,2018-11-12,FALSE,59
"Austin, TX",serious assaults in public,2018-11-19,TRUE,54
"Austin, TX",serious assaults in public,2018-11-26,FALSE,62
"Austin, TX",serious assaults in public,2018-12-03,FALSE,38
"Austin, TX",serious assaults in public,2018-12-10,FALSE,50
"Austin, TX",serious assaults in public,2018-12-17,FALSE,39
"Austin, TX",serious assaults in public,2018-12-24,TRUE,40
"Austin, TX",serious assaults in public,2018-12-31,TRUE,74
"Austin, TX",serious assaults in public,2019-01-07,FALSE,68
"Austin, TX",serious assaults in public,2019-01-14,FALSE,44
"Austin, TX",serious assaults in public,2019-01-21,TRUE,67
"Austin, TX",serious assaults in public,2019-01-28,FALSE,61
"Austin, TX",serious assaults in public,2019-02-04,FALSE,58
"Austin, TX",serious assaults in public,2019-02-11,FALSE,53
"Austin, TX",serious assaults in public,2019-02-18,TRUE,71
"Austin, TX",serious assaults in public,2019-02-25,FALSE,57
"Austin, TX",serious assaults in public,2019-03-04,FALSE,64
"Austin, TX",serious assaults in public,2019-03-11,FALSE,82
"Austin, TX",serious assaults in public,2019-03-18,FALSE,53
"Austin, TX",serious assaults in public,2019-03-25,FALSE,59
"Austin, TX",serious assaults in public,2019-04-01,FALSE,58
"Austin, TX",serious assaults in public,2019-04-08,FALSE,70
"Austin, TX",serious assaults in public,2019-04-15,TRUE,81
"Austin, TX",serious assaults in public,2019-04-22,FALSE,71
"Austin, TX",serious assaults in public,2019-04-29,FALSE,71
"Austin, TX",serious assaults in public,2019-05-06,FALSE,66
"Austin, TX",serious assaults in public,2019-05-13,FALSE,65
"Austin, TX",serious assaults in public,2019-05-20,FALSE,83
"Austin, TX",serious assaults in public,2019-05-27,TRUE,72
"Austin, TX",serious assaults in public,2019-06-03,FALSE,73
"Austin, TX",serious assaults in public,2019-06-10,FALSE,73
"Austin, TX",serious assaults in public,2019-06-17,FALSE,72
"Austin, TX",serious assaults in public,2019-06-24,FALSE,55
"Austin, TX",serious assaults in public,2019-07-01,TRUE,76
"Austin, TX",serious assaults in public,2019-07-08,FALSE,73
"Austin, TX",serious assaults in public,2019-07-15,FALSE,82
"Austin, TX",serious assaults in public,2019-07-22,FALSE,84
"Austin, TX",serious assaults in public,2019-07-29,FALSE,74
"Austin, TX",serious assaults in public,2019-08-05,FALSE,86
"Austin, TX",serious assaults in public,2019-08-12,FALSE,79
"Austin, TX",serious assaults in public,2019-08-19,FALSE,78
"Austin, TX",serious assaults in public,2019-08-26,FALSE,84
"Austin, TX",serious assaults in public,2019-09-02,TRUE,88
"Austin, TX",serious assaults in public,2019-09-09,FALSE,72
"Austin, TX",serious assaults in public,2019-09-16,FALSE,89
"Austin, TX",serious assaults in public,2019-09-23,FALSE,80
"Austin, TX",serious assaults in public,2019-09-30,FALSE,79
"Austin, TX",serious assaults in public,2019-10-07,FALSE,72
"Austin, TX",serious assaults in public,2019-10-14,FALSE,70
"Austin, TX",serious assaults in public,2019-10-21,FALSE,79
"Austin, TX",serious assaults in public,2019-10-28,FALSE,64
"Austin, TX",serious assaults in public,2019-11-04,FALSE,57
"Austin, TX",serious assaults in public,2019-11-11,FALSE,62
"Austin, TX",serious assaults in public,2019-11-18,FALSE,76
"Austin, TX",serious assaults in public,2019-11-25,TRUE,73
"Austin, TX",serious assaults in public,2019-12-02,FALSE,75
"Austin, TX",serious assaults in public,2019-12-09,FALSE,63
"Austin, TX",serious assaults in public,2019-12-16,FALSE,60
"Austin, TX",serious assaults in public,2019-12-23,TRUE,60
"Austin, TX",serious assaults in public,2019-12-30,TRUE,69
"Austin, TX",serious assaults in public,2020-01-06,FALSE,53
"Austin, TX",serious assaults in public,2020-01-13,FALSE,43
"Austin, TX",serious assaults in public,2020-01-20,TRUE,57
"Austin, TX",serious assaults in public,2020-01-27,FALSE,57
"Austin, TX",serious assaults in public,2020-02-03,FALSE,61
"Austin, TX",serious assaults in public,2020-02-10,FALSE,72
"Austin, TX",serious assaults in public,2020-02-17,TRUE,73
"Austin, TX",serious assaults in public,2020-02-24,FALSE,61
"Austin, TX",serious assaults in public,2020-03-02,FALSE,61
"Austin, TX",serious assaults in public,2020-03-09,FALSE,70
"Austin, TX",serious assaults in public,2020-03-16,FALSE,47
"Austin, TX",serious assaults in public,2020-03-23,FALSE,65
"Austin, TX",serious assaults in public,2020-03-30,FALSE,37
"Austin, TX",serious assaults in public,2020-04-06,TRUE,48
"Austin, TX",serious assaults in public,2020-04-13,FALSE,41
"Austin, TX",serious assaults in public,2020-04-20,FALSE,69
"Austin, TX",serious assaults in residences,2016-01-04,FALSE,68
"Austin, TX",serious assaults in residences,2016-01-11,FALSE,68
"Austin, TX",serious assaults in residences,2016-01-18,TRUE,86
"Austin, TX",serious assaults in residences,2016-01-25,FALSE,87
"Austin, TX",serious assaults in residences,2016-02-01,FALSE,97
"Austin, TX",serious assaults in residences,2016-02-08,FALSE,82
"Austin, TX",serious assaults in residences,2016-02-15,TRUE,83
"Austin, TX",serious assaults in residences,2016-02-22,FALSE,79
"Austin, TX",serious assaults in residences,2016-02-29,FALSE,91
"Austin, TX",serious assaults in residences,2016-03-07,FALSE,86
"Austin, TX",serious assaults in residences,2016-03-14,FALSE,99
"Austin, TX",serious assaults in residences,2016-03-21,TRUE,61
"Austin, TX",serious assaults in residences,2016-03-28,FALSE,112
"Austin, TX",serious assaults in residences,2016-04-04,FALSE,101
"Austin, TX",serious assaults in residences,2016-04-11,FALSE,95
"Austin, TX",serious assaults in residences,2016-04-18,FALSE,93
"Austin, TX",serious assaults in residences,2016-04-25,FALSE,100
"Austin, TX",serious assaults in residences,2016-05-02,FALSE,68
"Austin, TX",serious assaults in residences,2016-05-09,FALSE,92
"Austin, TX",serious assaults in residences,2016-05-16,FALSE,85
"Austin, TX",serious assaults in residences,2016-05-23,FALSE,87
"Austin, TX",serious assaults in residences,2016-05-30,TRUE,106
"Austin, TX",serious assaults in residences,2016-06-06,FALSE,98
"Austin, TX",serious assaults in residences,2016-06-13,FALSE,100
"Austin, TX",serious assaults in residences,2016-06-20,FALSE,106
"Austin, TX",serious assaults in residences,2016-06-27,FALSE,71
"Austin, TX",serious assaults in residences,2016-07-04,TRUE,93
"Austin, TX",serious assaults in residences,2016-07-11,FALSE,79
"Austin, TX",serious assaults in residences,2016-07-18,FALSE,106
"Austin, TX",serious assaults in residences,2016-07-25,FALSE,103
"Austin, TX",serious assaults in residences,2016-08-01,FALSE,85
"Austin, TX",serious assaults in residences,2016-08-08,FALSE,85
"Austin, TX",serious assaults in residences,2016-08-15,FALSE,89
"Austin, TX",serious assaults in residences,2016-08-22,FALSE,106
"Austin, TX",serious assaults in residences,2016-08-29,FALSE,88
"Austin, TX",serious assaults in residences,2016-09-05,TRUE,99
"Austin, TX",serious assaults in residences,2016-09-12,FALSE,108
"Austin, TX",serious assaults in residences,2016-09-19,FALSE,93
"Austin, TX",serious assaults in residences,2016-09-26,FALSE,74
"Austin, TX",serious assaults in residences,2016-10-03,FALSE,91
"Austin, TX",serious assaults in residences,2016-10-10,FALSE,93
"Austin, TX",serious assaults in residences,2016-10-17,FALSE,82
"Austin, TX",serious assaults in residences,2016-10-24,FALSE,91
"Austin, TX",serious assaults in residences,2016-10-31,FALSE,94
"Austin, TX",serious assaults in residences,2016-11-07,FALSE,92
"Austin, TX",serious assaults in residences,2016-11-14,FALSE,91
"Austin, TX",serious assaults in residences,2016-11-21,TRUE,79
"Austin, TX",serious assaults in residences,2016-11-28,FALSE,85
"Austin, TX",serious assaults in residences,2016-12-05,FALSE,93
"Austin, TX",serious assaults in residences,2016-12-12,FALSE,73
"Austin, TX",serious assaults in residences,2016-12-19,FALSE,96
"Austin, TX",serious assaults in residences,2016-12-26,TRUE,80
"Austin, TX",serious assaults in residences,2017-01-02,TRUE,69
"Austin, TX",serious assaults in residences,2017-01-09,FALSE,91
"Austin, TX",serious assaults in residences,2017-01-16,TRUE,104
"Austin, TX",serious assaults in residences,2017-01-23,FALSE,86
"Austin, TX",serious assaults in residences,2017-01-30,FALSE,108
"Austin, TX",serious assaults in residences,2017-02-06,FALSE,101
"Austin, TX",serious assaults in residences,2017-02-13,FALSE,89
"Austin, TX",serious assaults in residences,2017-02-20,TRUE,105
"Austin, TX",serious assaults in residences,2017-02-27,FALSE,83
"Austin, TX",serious assaults in residences,2017-03-06,FALSE,80
"Austin, TX",serious assaults in residences,2017-03-13,FALSE,96
"Austin, TX",serious assaults in residences,2017-03-20,FALSE,99
"Austin, TX",serious assaults in residences,2017-03-27,FALSE,93
"Austin, TX",serious assaults in residences,2017-04-03,FALSE,71
"Austin, TX",serious assaults in residences,2017-04-10,TRUE,71
"Austin, TX",serious assaults in residences,2017-04-17,FALSE,96
"Austin, TX",serious assaults in residences,2017-04-24,FALSE,85
"Austin, TX",serious assaults in residences,2017-05-01,FALSE,88
"Austin, TX",serious assaults in residences,2017-05-08,FALSE,99
"Austin, TX",serious assaults in residences,2017-05-15,FALSE,92
"Austin, TX",serious assaults in residences,2017-05-22,FALSE,85
"Austin, TX",serious assaults in residences,2017-05-29,TRUE,109
"Austin, TX",serious assaults in residences,2017-06-05,FALSE,95
"Austin, TX",serious assaults in residences,2017-06-12,FALSE,82
"Austin, TX",serious assaults in residences,2017-06-19,FALSE,99
"Austin, TX",serious assaults in residences,2017-06-26,FALSE,91
"Austin, TX",serious assaults in residences,2017-07-03,TRUE,135
"Austin, TX",serious assaults in residences,2017-07-10,FALSE,119
"Austin, TX",serious assaults in residences,2017-07-17,FALSE,98
"Austin, TX",serious assaults in residences,2017-07-24,FALSE,105
"Austin, TX",serious assaults in residences,2017-07-31,FALSE,96
"Austin, TX",serious assaults in residences,2017-08-07,FALSE,86
"Austin, TX",serious assaults in residences,2017-08-14,FALSE,99
"Austin, TX",serious assaults in residences,2017-08-21,FALSE,105
"Austin, TX",serious assaults in residences,2017-08-28,FALSE,93
"Austin, TX",serious assaults in residences,2017-09-04,TRUE,79
"Austin, TX",serious assaults in residences,2017-09-11,FALSE,108
"Austin, TX",serious assaults in residences,2017-09-18,FALSE,112
"Austin, TX",serious assaults in residences,2017-09-25,FALSE,73
"Austin, TX",serious assaults in residences,2017-10-02,FALSE,93
"Austin, TX",serious assaults in residences,2017-10-09,FALSE,96
"Austin, TX",serious assaults in residences,2017-10-16,FALSE,78
"Austin, TX",serious assaults in residences,2017-10-23,FALSE,95
"Austin, TX",serious assaults in residences,2017-10-30,FALSE,95
"Austin, TX",serious assaults in residences,2017-11-06,FALSE,77
"Austin, TX",serious assaults in residences,2017-11-13,FALSE,81
"Austin, TX",serious assaults in residences,2017-11-20,TRUE,69
"Austin, TX",serious assaults in residences,2017-11-27,FALSE,93
